NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
71061	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_07"")"	SUBTITLE	На первый взгляд она не представляла опасность.	Íŕ ďĺđâűé âçăë˙ä îíŕ íĺ ďđĺäńňŕâë˙ëŕ îďŕńíîńňü.
71062	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_08"")"	SUBTITLE	Но это оказалось обманом.	Íî ýňî îęŕçŕëîńü îáěŕíîě.
71063	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_09"")"	SUBTITLE	Я переступил ее порог, некоторое время все было в порядке.	ß ďĺđĺńňóďčë ĺĺ ďîđîă, íĺęîňîđîĺ âđĺě˙ âńĺ áűëî â ďîđ˙äęĺ.
71064	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_10"")"	SUBTITLE	Я начал открывать дверь, когда до моих ушей донесся пронзительный рев.	ß íŕ÷ŕë îňęđűâŕňü äâĺđü, ęîăäŕ äî ěîčő óřĺé äîíĺńń˙ ďđîíçčňĺëüíűé đĺâ.
71065	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_11"")"	SUBTITLE	Я даже не успел среагировать, как из боковой комнаты выбежал отвратительный зверь.	ß äŕćĺ íĺ óńďĺë ńđĺŕăčđîâŕňü, ęŕę čç áîęîâîé ęîěíŕňű âűáĺćŕë îňâđŕňčňĺëüíűé çâĺđü.
71066	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_12"")"	SUBTITLE	Он отшвырнул меня, как тряпичное чучело.	Îí îňřâűđíóë ěĺí˙, ęŕę ňđ˙ďč÷íîĺ ÷ó÷ĺëî.
71067	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_13"")"	SUBTITLE	Но, ни с того ни с сего, он оставил меня полуживым и исчез.	Íî, íč ń ňîăî íč ń ńĺăî, îí îńňŕâčë ěĺí˙ ďîëóćčâűě č čń÷ĺç.
71068	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_14"")"	SUBTITLE	Оставшихся сил хватило выползти оттуда.	Îńňŕâřčőń˙ ńčë őâŕňčëî âűďîëçňč îňňóäŕ.
71069	-1	60303	DIA_POSZUKIWACZ_LIBRARY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_Poszukiwacz_Library_10_15"")"	SUBTITLE	Я не хотел бы встретиться с ним во второй раз.	ß íĺ őîňĺë áű âńňđĺňčňüń˙ ń íčě âî âňîđîé đŕç.
71070	2888	212240	DIA_POSZUKIWACZ_LIBRARY_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я отыскал нашего пропавшего друга. Он сильно истекает кровью. Он рассказал мне, что с ним случилось. В библиотеке он подвергся нападению 'отвратительного' зверя, который довел его до такого состояния. Я никогда не видел таких ран. Интересно, что это за монстр?... Звучит не очень радужно. Надеюсь, я не встречу его где-нибудь по пути.	ß îňűńęŕë íŕřĺăî ďđîďŕâřĺăî äđóăŕ. Îí ńčëüíî čńňĺęŕĺň ęđîâüţ. Îí đŕńńęŕçŕë ěíĺ, ÷ňî ń íčě ńëó÷čëîńü. Â áčáëčîňĺęĺ îí ďîäâĺđăń˙ íŕďŕäĺíčţ 'îňâđŕňčňĺëüíîăî' çâĺđ˙, ęîňîđűé äîâĺë ĺăî äî ňŕęîăî ńîńňî˙íč˙. ß íčęîăäŕ íĺ âčäĺë ňŕęčő đŕí. Číňĺđĺńíî, ÷ňî ýňî çŕ ěîíńňđ?... Çâó÷čň íĺ î÷ĺíü đŕäóćíî. Íŕäĺţńü, ˙ íĺ âńňđĺ÷ó ĺăî ăäĺ-íčáóäü ďî ďóňč.
71071	2888	212241	DIA_POSZUKIWACZ_LIBRARY_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Исследователь нашел библиотеку магов круга Земли. К сожалению, на него напал ужасный зверь. Вход в нее может оказаться очень опасным.	Čńńëĺäîâŕňĺëü íŕřĺë áčáëčîňĺęó ěŕăîâ ęđóăŕ Çĺěëč. Ę ńîćŕëĺíčţ, íŕ íĺăî íŕďŕë óćŕńíűé çâĺđü. Âőîä â íĺĺ ěîćĺň îęŕçŕňüń˙ î÷ĺíü îďŕńíűě.
71072	2888	212242	DIA_POSZUKIWACZ_YOU_ARE_HURT	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты сильно кровоточишь, это выглядит ужасно.	Ňű ńčëüíî ęđîâîňî÷čřü, ýňî âűăë˙äčň óćŕńíî.
71073	-1	60306	DIA_POSZUKIWACZ_YOU_ARE_HURT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_Poszukiwacz_You_are_hurt_15_00"")"	SUBTITLE	Ты сильно кровоточишь, это выглядит ужасно.	Ňű ńčëüíî ęđîâîňî÷čřü, ýňî âűăë˙äčň óćŕńíî.
71074	-1	60306	DIA_POSZUKIWACZ_YOU_ARE_HURT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_Poszukiwacz_You_are_hurt_15_01"")"	SUBTITLE	Вот, выпей это зелье, оно тебе поможет.	Âîň, âűďĺé ýňî çĺëüĺ, îíî ňĺáĺ ďîěîćĺň.
