NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
49610	-1	51120	DIA_BAU_6164_FOMA_SALENTIN_OK	"AI_OUTPUT(SELF,OTHER,""VLK_6009_Pablo_Salentin_OK_07_02"")"	SUBTITLE	Вот возьми.	Âîň âîçüěč.
49611	-1	51120	DIA_BAU_6164_FOMA_SALENTIN_OK	"AI_OUTPUT(SELF,OTHER,""VLK_6009_Pablo_Salentin_OK_07_03"")"	SUBTITLE	А теперь позволь мне немного расслабиться.	Ŕ ňĺďĺđü ďîçâîëü ěíĺ íĺěíîăî đŕńńëŕáčňüń˙.
49612	2683	189008	DIA_BAU_6164_FOMA_SALENTIN_OK	B_FAILMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Я решился пойти против Салентина. Я не предам Фому.	ß đĺřčëń˙ ďîéňč ďđîňčâ Ńŕëĺíňčíŕ. ß íĺ ďđĺäŕě Ôîěó.
49613	-1	51121	DIA_BAU_6164_FOMA_SALENTIN_VERGISSES	"AI_OUTPUT(OTHER,SELF,""VLK_6009_Pablo_Salentin_Vergisses_15_01"")"	SUBTITLE	Забудь об этом, однако я хочу все-таки посмотреть, что ты мне предлагал.	Çŕáóäü îá ýňîě, îäíŕęî ˙ őî÷ó âńĺ-ňŕęč ďîńěîňđĺňü, ÷ňî ňű ěíĺ ďđĺäëŕăŕë.
49614	-1	51121	DIA_BAU_6164_FOMA_SALENTIN_VERGISSES	"AI_OUTPUT(SELF,OTHER,""VLK_6009_Pablo_Salentin_Vergisses_07_02"")"	SUBTITLE	Нет, так не пойдет.	Íĺň, ňŕę íĺ ďîéäĺň.
49615	-1	51121	DIA_BAU_6164_FOMA_SALENTIN_VERGISSES	"AI_OUTPUT(SELF,OTHER,""VLK_6009_Pablo_Salentin_Vergisses_07_03"")"	SUBTITLE	Говори Салентину все, что ты хочешь, и оставь меня в покое.	Ăîâîđč Ńŕëĺíňčíó âńĺ, ÷ňî ňű őî÷ĺřü, č îńňŕâü ěĺí˙ â ďîęîĺ.
49616	-1	51121	DIA_BAU_6164_FOMA_SALENTIN_VERGISSES	"AI_OUTPUT(SELF,OTHER,""VLK_6009_Pablo_Salentin_Vergisses_07_04"")"	SUBTITLE	Слишком глупо ты поступил. Этот шанс ускользнул от тебя.	Ńëčřęîě ăëóďî ňű ďîńňóďčë. Ýňîň řŕíń óńęîëüçíóë îň ňĺá˙.
49617	2683	189014	DIA_BAU_6164_FOMA_SOFORTARBEIT	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты немедленно должен отправляться работать!	Ňű íĺěĺäëĺííî äîëćĺí îňďđŕâë˙ňüń˙ đŕáîňŕňü!
49618	-1	51124	DIA_BAU_6164_FOMA_SOFORTARBEIT_INFO	"AI_OUTPUT(OTHER,SELF,""VLK_6009_Pablo_Sofortarbeit_Info_15_01"")"	SUBTITLE	Ты немедленно должен отправляться работать!	Ňű íĺěĺäëĺííî äîëćĺí îňďđŕâë˙ňüń˙ đŕáîňŕňü!
49619	-1	51124	DIA_BAU_6164_FOMA_SOFORTARBEIT_INFO	"AI_OUTPUT(SELF,OTHER,""VLK_6009_Pablo_Sofortarbeit_Info_07_02"")"	SUBTITLE	Кто сказал это?	Ęňî ńęŕçŕë ýňî?
